videoId,videoTitle,channelTitle,commentId,parentCommentId,isReply,authorChannelId,authorDisplayName,text,publishedAt,likeCount,totalReplyCount,parentAuthorChannelId,parentAuthorDisplayName
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugw38VbLJWn30vZkf4B4AaABAg,,False,UC8urTMNrxFObiZJ3M6icuIg,@Rapptor22,Is diversity really a pro ?,2023-05-04T17:25:11Z,1,1,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugw38VbLJWn30vZkf4B4AaABAg.9pIaaHIXv2hAJaBStRFe7G,Ugw38VbLJWn30vZkf4B4AaABAg,True,UCkMVJTXadUz2xFoNWhVHR2w,@IcluUil,"It is, shows how people from all over the world prefer your city or country, and helps with economy and population. Any country would literally give everything to have more people arrive or be born within their borders, since it's a + for globalization and closer economic ties worldwide between humankind.",2025-06-20T10:55:38Z,0,0,UC8urTMNrxFObiZJ3M6icuIg,@Rapptor22
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgyAP5snQtcP92a52p94AaABAg,,False,UCCWuQiBqJlqZ9MDBjq2_LYA,@PersianDude021,melbourne is boring,2023-09-23T00:43:12Z,1,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugy5dlhikTto_3xl23p4AaABAg,,False,UC4N9aoGmf4cVNrvKAizG2sQ,@reverseuniverse2559,What a waste of YouTube there’s pros and cons absolutely anywhere 🙄 but the only pros in Sydney overcharge 🤣,2025-02-02T07:49:00Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg,,False,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample,"Born and raised in Melbourne. Its very overrated imho. The biggest issue is traffic, crowds and the isolation. Its in the middle of nowhere and takes hours and lots of $$ to get anywhere decent in the world. Plus cost of living is ridiculous and people are generally grumpy. Dont agree with public transport - its comparitively poor if you live outside of downtown Melbourne. All that said, it might be right for some people. Definitely not for me or my family.",2023-11-27T18:56:47Z,6,15,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5z9ydJw91t03v,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UC1WkpxxEUs0Ze2XA8a-ZkJg,@sterow,Sounds like you were in a newer (postwar) suburb? There is an incredible quality of life difference between the inner / older bits of Melbourne and the newer car-oriented suburbs.,2023-12-22T20:36:44Z,4,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5z9ydKu2uIGwr,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample,"@sterow  nope lived most of my life in hawthorn, Camberwell and Armadale. Was awful. Very vanilla and almost fake with the uppity class. They live in Australia but act like they live in Paris. Like I said, it's fine for some people. But it's insanely boring",2023-12-22T20:45:11Z,4,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zA5h5R18PYwj,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UC8EtNzHDTAkWaMoH6FDuA5Q,@MathVdb,@ivxample SPOT ON!! Painted smile woke zombies,2024-07-10T03:58:07Z,2,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zA7dtEWqZSDz,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCjCRKcQLk0uweQiESOp3tjA,@AlanSaysSht,"​@MathVdbwhich city in australia is the best for avoiding people like that? I live in canada and i hate it here. wokies everywhere. Dont get me wrong, im neither right nor left wing. but I get along 1000% better with righties. Im pretty Apolitical in terms of thinking its all a show and that votes etc dont count",2024-08-27T15:07:53Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zA7dtMcIKgmF,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCjCRKcQLk0uweQiESOp3tjA,@AlanSaysSht,​Hows sydney?,2024-08-27T15:08:59Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zA84B-0ywIEl,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCWHu5BqBHaoNAHm2V3Z4_FA,@triarb5790,"​​​@ivxample I love hiking, surfing, snowboarding, kayaking, camping, wineries, outdoors, books, theatre, comedy, cafes, restaurants, libraries,playimg and watching sport and studying fun things. I have lived in 4 countries.  Melbourne is fantastic. I have friends from every corner of the Earth, I'm never alone ( unless I choose to be) I'm never bored and through experiencing elsewhere I know how lucky I am to live here.   Maybe it's time you went elsewhere to try it out.",2024-09-07T05:31:17Z,2,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zA84ktrT8I1o,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample,"@triarb5790  I've lived in 5 countries. Currently in NYC and previous to that Toronto and Paris. I left Melbourne a long time ago because it's isolated, overrated and culturally stale. Anybody who spends time there knows this. It's cringeworthy how they use things from overseas to make themselves out to be something they are not. For example they say things like ""the paris end of Collins st"". There is nothing Paris about Melbourne at all and never will be. Like I said it might be right for some people but it's soooo overrated by the people that live there it's almost comical",2024-09-07T10:53:45Z,2,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zA8ALptGE4E9,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCZxoIJM8ftmcCpyt9ToT0fw,@jesathousandtimesjes,"​@ivxample If the locals hype it up, they must love where they live. I think that's really nice. It's okay if it's not for you, but I don't think that makes it bad. I'm glad you've gone to find a home that really fits you. I'm considering moving to Vic from Western Australia (talk about isolated, boring and culturally stale). I could never see myself living somewhere like NYC, London or Paris, but I think I could really like Melbourne/Victoria.",2024-09-09T15:01:28Z,1,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zABmDAqf6FO-,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCpMlPCd9PVk3-s92yiX2Faw,@windyhillbomber,"@ivxampleMay I ask what education level you have achieved,  sounds to me like you just have at least a Master’s Degree",2024-12-08T06:50:23Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zACkBPJ07L82,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCFlWalpr0eipPvpobtQ-BTA,@margaretcampbell2681,Bullshit Melbourne is not like that and isolation is your own fault.  Live somewhere else,2025-01-01T08:27:47Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zACkBV5WF3tX,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCFlWalpr0eipPvpobtQ-BTA,@margaretcampbell2681,@sterowI don’t believe that there is a terrible inequality between the suburbs,2025-01-01T08:28:35Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zACkBeCVV8Mw,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCFlWalpr0eipPvpobtQ-BTA,@margaretcampbell2681,@triarb5790Melbourne is really very good,2025-01-01T08:29:58Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zACkBmJKTPpq,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCFlWalpr0eipPvpobtQ-BTA,@margaretcampbell2681,@ivxampleit is not. Oh and how do you like the migrants in NYC?,2025-01-01T08:31:04Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zACkSCwUXuwE,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample,@margaretcampbell2681 id take migrants in NYC any day over the boring bogan convicts in Australia,2025-01-01T10:54:39Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxB07ca_WHUDDBKzJJ4AaABAg.9xclcHZ8Q5zACkSKZpfIlr,UgxB07ca_WHUDDBKzJJ4AaABAg,True,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample,@margaretcampbell2681  isolation is my own fault? You might want to look at a map of world. Australia is in the ass end,2025-01-01T10:55:41Z,0,0,UCPGvd0vtfTGM5RuTnZlrOcA,@ivxample
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgzFzgEtI_1ilDJcQhN4AaABAg,,False,UCIVpFIMDkDTDNbKoqFS83yg,@neilblackburn6869,"Crap weather, too many crazies and junkies, overpriced and AFL obsessed. Semi friendly but insular and the vibe of a 1970's industrial port in northern Europe. Don't bother.",2025-01-06T20:59:15Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugzz7dBgHKd2-dwPqx14AaABAg,,False,UCx-EIlvvQ9CflfSCkzgqF9g,@TimeTraveller010,"I have lived in three different countries, and have travelled on short trips to others. Would I recommend Melbourne? No. Too much crime and drugs, yeah it's multicultural but by what definition? That one is from the UK and they can display an over entitled certitude? S.E suburbs of Melbourne? Very racist. If you bear a generic anglo-saxon surname you will do well, Australia is still very racist. If one bears an unpronounceable surname, no luck, lose.  Northern and Western Melbourne is by far the most multi-ethnic of areas. Over entitled toffs being paid by some ratings agency for their opinion have no idea of the rough side of Melbourne. Yes there are ghettoish spots, look and you will find. I would recommend Adelaide or an urbanized town,  close but not too far from a major city. Avoid Sydney, case closed on that opinion. 

No don't move to Melbourne unless you have a high income. N.B these words are from 'me' a highly unique individual that has spent most of their life in Melbourne. However, I saw the light and don't live in Melborne full time anymore. No love lost on Melbourne or it's people. Same applies for Victoria.",2023-05-31T12:55:38Z,2,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugw3USWA3IRkcx-a-cZ4AaABAg,,False,UCKykqcM2p5tSD2ZBBxm3OXg,@MadProfessor1962,"Great place Melbourne , just full of Victorians.",2023-03-18T23:23:17Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugx1oISO6sRQ1jrF6qR4AaABAg,,False,UCoZ4YROPhcGFJ5MDoeuhFig,@malcolmcook6970,The weather isn't really unpredictable.  Just look at a weather forecast now and then.,2024-08-31T08:09:06Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgwUGq93MayQTN4WRFh4AaABAg,,False,UCqQkF8n3rfZmKHbJngUkWuQ,@markcanale8668,Luv Melbourne - absolute shit weather,2025-01-18T03:13:05Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgyIzhR2mpuJgLr96ex4AaABAg,,False,UCrH_quo8cm5meGqM1kRZw3Q,@Greenfield-yf1wh,No you shouldn’t. Please don’t come here.,2024-05-13T01:37:53Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg,,False,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL,"Melbourne sucks! If I had a choice, I definitely would have not chose to live here.",2023-03-31T21:52:54Z,3,9,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9omzghmEifk,UgxYcL8SozMonSWpowd4AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,You need to get out and travel then you realise just how good you’ve got it,2023-04-22T01:29:34Z,1,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9on2a0gkqqQ,UgxYcL8SozMonSWpowd4AaABAg,True,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL,"@juliebird5307 Please, I've been here for 32 years of my life (born and raised) and there's absolutely nothing at all here worth writing home about.",2023-04-22T02:03:37Z,1,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9on2uGpCsib,UgxYcL8SozMonSWpowd4AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,You need to get out more,2023-04-22T02:06:22Z,2,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9ont6fvpIFZ,UgxYcL8SozMonSWpowd4AaABAg,True,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL,"@juliebird5307 To where? bars, clubs and cafe's? used to frequent those every weekend when I was younger. Because that's all there is in Melbourne. No sights, no attractions just the same boring scenes coupled with the crappy weather.. Melbourne is literally the most boring place to be..",2023-04-22T09:51:19Z,1,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9opREo44B08,UgxYcL8SozMonSWpowd4AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,"There is more to life than clubs and pubs you just need to go explore. I’ve lived here for 64 years and there is way more to do now than we had. It’s up to you, I don’t know what you expect to entertain you.",2023-04-23T00:17:31Z,1,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9ope7H8uDAF,UgxYcL8SozMonSWpowd4AaABAg,True,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL,"@juliebird5307 I did a year of traveling and touring around the States and some parts of Canada and when I got back to Melbourne I fell into depression. So when you say to explore or travel in Melbourne, there's nothing here to explore lol. Alright at least give me some examples of sights or places to explore here, it's easy to say there's things to do and explore here without backing it up with examples. (Although I won't hold my breath because I don't think you have anything significant to offer that will change my mind).",2023-04-23T02:18:49Z,0,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9opfr_Tz-h3,UgxYcL8SozMonSWpowd4AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,"First sort out your depression, nothing will be good until you do. Do you own a car? Take a drive and spend a weekend at the coast, go to a winery on the penisula or Yarra Valley. Take a hot air balloon ride over the city, go to the theatre and see a play, just use your imagination.",2023-04-23T02:34:01Z,1,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9opkP0sUrb0,UgxYcL8SozMonSWpowd4AaABAg,True,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL,"@juliebird5307 I'm fine I meant that coming back to Melbourne sucked so bad that the sheer boredom of being here was depressing. I've been to the coast many times, I'm not interested in wine nor of the theatre or plays. I love traveling, hiking trails and mountain climbing, but the sights here are dull, boring and uninteresting then you throw the sh*tty weather into the mix and it makes things worse. So I stand by my point, Melbourne sucks! living here is like being sentenced to prison.",2023-04-23T03:13:40Z,1,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxYcL8SozMonSWpowd4AaABAg.9nwXCKYwCHL9opm3jk8c7Y,UgxYcL8SozMonSWpowd4AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,@MaZaKeRaL  I suggest you move then. Then the rest of us can enjoy it without listening to your juvenile whining,2023-04-23T03:28:14Z,0,0,UCEJEEcwxGr1F5vpiUUjXhhg,@MaZaKeRaL
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgwGQnb_etIVuMBG2uZ4AaABAg,,False,UC421DsyEG8k-DKXvGU0lJ3A,@NamNam-qq6bd,"Not sure where the friendliness aspect to the city comes in as I found the people there weren't the friendliest, very stuck up. But then I am not white and this is based on my interactions with the white people there.",2023-04-01T03:48:06Z,2,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugw945xOMabHWlLtiUR4AaABAg,,False,UCUVlU03YOTRJAqKhAKwQKyg,@RefurbIshment-z7l,You couldn't pay most Australians to live in Melb. Around a million left since Dictator Dan and COVID. 😅,2024-11-11T23:47:44Z,2,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugy14C6MOnz8qyO6ab54AaABAg,,False,UCvh51fXU76LD1YLAbmlq6WQ,@jamestulk5111,More whinging poms.,2023-03-25T00:06:06Z,1,2,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugy14C6MOnz8qyO6ab54AaABAg.9nejsp34WTd9nekrrQ1Kbi,Ugy14C6MOnz8qyO6ab54AaABAg,True,UC0qwibpzlsOuiYHmOQUR_xw,@LeeandLoz,"Hey James, thanks for your comment. Not sure how much of the video you watched but we spoke very highly of Melbourne, we love it there",2023-03-25T00:14:42Z,2,0,UCvh51fXU76LD1YLAbmlq6WQ,@jamestulk5111
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugy14C6MOnz8qyO6ab54AaABAg.9nejsp34WTd9omzoqnv6Hs,Ugy14C6MOnz8qyO6ab54AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,"Don’t listen to him, he probably lives in Sydney.",2023-04-22T01:30:41Z,3,0,UCvh51fXU76LD1YLAbmlq6WQ,@jamestulk5111
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,UgxQAV4Gi_-JXPar-Gt4AaABAg,,False,UCK1KSZIkIv0MdaHTUxMry0w,@NoTaboos,"After 20 years, we left Melbourne to live in Townsville. Melbourne is a truly horrible place on many levels.",2024-07-02T07:47:15Z,0,0,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugx-g9OVNxrR0iJMvrN4AaABAg,,False,UC_Tl42BOsoQL5lNO35tgrUA,@grasslipper8856,"Your lucky the vic police didn’t bash you’s for something yet, most of us that don’t live in Melbourne can’t stand it every time that I’ve been there I found it actually stunk and how could you actually like a city were the police actually bash and attack the people and permanently close down businesses and send it’s people to suicide by ordering them to self incarcerate in there homes for months on end and if you’re found outside your house you get bashed and fined $1900, you guys might like that type of lifestyle , ah nah not for the rest of us.",2023-04-17T01:46:30Z,2,2,,
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugx-g9OVNxrR0iJMvrN4AaABAg.9oa8eKXTgkT9omzU2e8mXj,Ugx-g9OVNxrR0iJMvrN4AaABAg,True,UC8B1TjtDRXVGmbK1nc0P9Tw,@juliebird5307,Don’t know where you got your information but your so wrong and obviously bitter.,2023-04-22T01:27:42Z,0,0,UC_Tl42BOsoQL5lNO35tgrUA,@grasslipper8856
zFtV07Rk5i4,Should you live in Melbourne? Our HONEST thoughts,Lee and Loz,Ugx-g9OVNxrR0iJMvrN4AaABAg.9oa8eKXTgkTA0l5ovqwrDn,Ugx-g9OVNxrR0iJMvrN4AaABAg,True,UC87kWEiYXFUry73v1Qw9eSQ,@hiramhackenbacker9096,Oh dear a butt hurt anti vaxxer still complaining almost no one in Melbourne listened to them. 96% double vaccinated and the state government easily re-elected for the 3rd time in a row. We feel your pain. LOL.,2024-03-09T10:41:31Z,0,0,UC_Tl42BOsoQL5lNO35tgrUA,@grasslipper8856
iQBWhf2WvG8,Why is everyone leaving melbourne ? | Is Melbourne still worth it ? | Why everyone leaves Melbourne?,SM Secrets,UgxE3Zrui9jFnk1o9Dd4AaABAg,,False,UCrWhDiVrGRpjMJvTK0RYNkA,@animalfarm170,Thank you I wanted this information.❤,2026-04-26T12:29:43Z,0,0,,
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg,,False,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia,"😎 Which city do you prefer Sydney or Melbourne? and why? 

🎬  MORE VIDEOS LIKE THIS
- Brisbane vs Perth - Which City is BEST? - https://www.youtube.com/watch?v=Ydpc3WbO1IA
- Top 5 Areas to Stay in SYDNEY - https://www.youtube.com/watch?v=YhBAt2jefxU
- 9 Things you SHOULD KNOW Before Moving to Melbourne - https://www.youtube.com/watch?v=FJbmy95XZCk
- How to RENT A HOUSE in Australia - https://www.youtube.com/watch?v=gxvfK2qivp4
- 8 Reasons Why I love Living in Australia - https://www.youtube.com/watch?v=hpkkIy27Lsk
- Top 5 MELBOURNE Suburbs - https://www.youtube.com/watch?v=JhRWS4S5rEg
- Is PERTH the best city to live in Australia? - https://www.youtube.com/watch?v=wkp9pT1jtP8",2025-06-28T10:10:15Z,6,8,,
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAJwmjbjzSbd,Ugywzwgel3fuWByZh5p4AaABAg,True,UCSWnN3O5TS5MG5Yduqd4Odw,@gurubalu6677,Many can complain sydney is expensive but the quality of life and sunshine and free beaches will outwin anywhere😂 including Melbourne or any states. Given the fact that cost of living is almost expensive in regional area I can spend that money in Sydney itself lol ❤,2025-06-29T05:33:24Z,1,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAJxeBZDW-8Q,Ugywzwgel3fuWByZh5p4AaABAg,True,UCoswZLxYAWhcQj8caddx5SQ,@huzzaalex8571,I love you,2025-06-29T13:37:57Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAK8Vpp-Qi7d,Ugywzwgel3fuWByZh5p4AaABAg,True,UCx8AF8Q88ODwBfBJKLPW6gQ,@kofinyamekye6175,You also get snow and skiing close to Sydney as well,2025-07-04T04:07:05Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAK8VwDnLfOO,Ugywzwgel3fuWByZh5p4AaABAg,True,UCx8AF8Q88ODwBfBJKLPW6gQ,@kofinyamekye6175,It's probably better skiing & more snow than Melbourne,2025-07-04T04:07:57Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAKKe47AKnxT,Ugywzwgel3fuWByZh5p4AaABAg,True,UCzTZ2Yz0PJ8HrsdOoWSEuyw,@rajibghosh4849,"Both Sydney and Melbourne I will be visit, Currently I am in India, wait for me. I am Coming 🙃🙃🙃🙃🙃",2025-07-08T21:18:42Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAKX2kfRllJ_,Ugywzwgel3fuWByZh5p4AaABAg,True,UCXzN-8W9rEr3aKTpb_L4kFQ,@peterbreis5407,"Live in Canberra, Wollongong, Newcastle or Geelong and visit Sydney and Melbourne.",2025-07-13T16:53:59Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAPQXLWV-svY,Ugywzwgel3fuWByZh5p4AaABAg,True,UCSj9Px6nZHENR4N6anYz5WQ,@anEyePhil,"I have lived in both cities. Both are great, no point in trying to place one above the other. Sydney Harbour is unique but the Road Tolls are very expensive. Melbourne is not so pretty but the food, social life and public transport are great. Both cities have excellent coffee, due to their Italian communities. In Melbourne I like Lygon St, in Sydney Chinatown is great.",2025-11-12T10:43:35Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
x3tHUfo05Ds,Melbourne or Sydney? Which AUSTRALIAN City is Better? | ft. Origin LumbarCloud Review,Living Simply Australia,Ugywzwgel3fuWByZh5p4AaABAg.AJuhcVcCLpyAT-pYTFQXJr,Ugywzwgel3fuWByZh5p4AaABAg,True,UC4WiRHftc5axZf4V9bWH9pA,@fartfacemuldoon5657,It’s a real shame you didn’t just tell your viewers that Melbourne is better. Wht make a video if you don’t answer the question you set out to answer?,2026-02-09T11:57:28Z,0,0,UC5rP-wFWe80lXN0unKDoulg,@livingsimplyaustralia
